,id,session_labels,title,label,description,live_status,legacy_alias,user_id,created_date,date,updated_date,video_id,video_url,category_id,category_label,doc_id,doc_url,categories,documents
10,556,"[3, 8, 18]",Planning Commission 03-30-2015,Planning Commission 03-30-2015,,0,shows/planning-commission-03-30-2015,134.0,2015-03-30,2015-03-30,2017-03-20,zfgpepQ8X9U,https://www.youtube.com/watch?v=zfgpepQ8X9U,22.0,Planning Commission,696.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_95_0.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_95_0.pdf', u'storage': u'attachment', u'session_id': u'556', u'label': None, u'file_id': u'767', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission 03-30-2015', u'type': u'Agenda', u'id': u'696', u'agenda_provider_id': None}]"
11,3881,"[2, 12, 13]","Eugene Police Commission Meeting October 13, 2016","Eugene Police Commission Meeting October 13, 2016",,0,,134.0,2017-07-17,2016-10-13,2017-07-17,QQ0iUAafLEc,https://youtu.be/QQ0iUAafLEc,45.0,Police Commission,1663.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/packet_oct_2016.pdf,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'134', u'id': u'45', u'label': u'Police Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/packet_oct_2016.pdf', u'storage': u'attachment', u'session_id': u'3881', u'label': None, u'file_id': u'1820', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene Police Commission Meeting October 13, 2016', u'type': u'Agenda', u'id': u'1663', u'agenda_provider_id': None}]"
12,15792,[2],Grand Opening of Pete Mirelez Human Services Center,Grand Opening of Pete Mirelez Human Services Center,,0,,272.0,2017-10-30,2017-10-05,2017-10-30,JVdpJSltWTc,https://www.youtube.com/watch?v=JVdpJSltWTc,143.0,County Resources,,,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'272', u'id': u'143', u'label': u'County Resources'}]",
13,24001,[16],Basalt Council 12/12/17,Basalt Council 12/12/17,,0,,296.0,2017-12-12,2017-12-12,2018-01-17,yds0Bdw8XSo,https://www.youtube.com/watch?v=yds0Bdw8XSo,197.0,Town Council,5044.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/296/documents/tob_tc_agenda_amended_2017_12-12.pdf?yI06TAKG2ID0xIyW4aQClphxTCGA.XFJ,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'296', u'id': u'197', u'label': u'Town Council'}]","[{u'user_id': u'296', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/296/documents/tob_tc_agenda_amended_2017_12-12.pdf?yI06TAKG2ID0xIyW4aQClphxTCGA.XFJ', u'storage': u'attachment', u'session_id': u'24001', u'label': None, u'file_id': u'4458', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Basalt Council 12/12/17', u'type': u'Agenda', u'id': u'5044', u'agenda_provider_id': None}]"
14,8447,"[5, 17]",Planning Commission Regular Meeting  - 02/13/12,Planning Commission Regular Meeting  - 02/13/12,,0,,199.0,2012-02-13,2012-02-13,2017-08-01,P39POvRIavc,https://www.youtube.com/watch?v=P39POvRIavc,70.0,Planning,2734.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/812_calendar_1329116400.html,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'70', u'label': u'Planning'}]","[{u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/812_calendar_1329116400.html', u'storage': u'external', u'session_id': u'8447', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Regular Meeting  - 02/13/12', u'type': u'Calendar', u'id': u'2734', u'agenda_provider_id': None}]"
15,553,"[3, 11, 16]",Planning Commission 04-27-2015,Planning Commission 04-27-2015,,0,shows/planning-commission-04-27-2015,134.0,2015-04-27,2015-04-27,2017-03-20,h8S17BLj1Gs,https://www.youtube.com/watch?v=h8S17BLj1Gs,22.0,Planning Commission,692.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_93.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_93.pdf', u'storage': u'attachment', u'session_id': u'553', u'label': None, u'file_id': u'763', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission 04-27-2015', u'type': u'Agenda', u'id': u'692', u'agenda_provider_id': None}]"
16,193,"[11, 12, 15, 19]",City Council Work Session 07-13-2016,City Council Work Session 07-13-2016,,0,shows/city-council-work-session-07-13-2016,134.0,2016-07-13,2016-07-13,2017-03-20,DU1TO40dNmc,https://www.youtube.com/watch?v=DU1TO40dNmc,20.0,City Council,44.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_2.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_2.pdf', u'storage': u'attachment', u'session_id': u'193', u'label': None, u'file_id': u'114', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-13-2016', u'type': u'Agenda', u'id': u'44', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_0_0.pdf', u'storage': u'attachment', u'session_id': u'193', u'label': None, u'file_id': u'115', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-13-2016', u'type': u'Minutes', u'id': u'45', u'agenda_provider_id': None}]"
17,622,"[6, 7, 11, 15, 16]",Planning Commission  02-03-2014,Planning Commission  02-03-2014,,0,shows/planning-commission-02-03-2014,134.0,2014-02-03,2014-02-03,2017-03-20,B81LYiG_dCY,https://www.youtube.com/watch?v=B81LYiG_dCY,22.0,Planning Commission,798.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_127_0.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_127_0.pdf', u'storage': u'attachment', u'session_id': u'622', u'label': None, u'file_id': u'869', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission  02-03-2014', u'type': u'Agenda', u'id': u'798', u'agenda_provider_id': None}]"
18,573,"[0, 10, 15, 17, 19]",City Council Meeting 05-29-2012,City Council Meeting 05-29-2012,,0,shows/city-council-meeting-05-29-2012,134.0,2012-05-29,2012-05-29,2017-03-20,k_Q0Sw5rDG4,https://www.youtube.com/watch?v=k_Q0Sw5rDG4,20.0,City Council,722.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_105.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_105.pdf', u'storage': u'attachment', u'session_id': u'573', u'label': None, u'file_id': u'793', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Meeting 05-29-2012', u'type': u'Agenda', u'id': u'722', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_88_0.pdf', u'storage': u'attachment', u'session_id': u'573', u'label': None, u'file_id': u'794', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Meeting 05-29-2012', u'type': u'Minutes', u'id': u'723', u'agenda_provider_id': None}]"
19,312,"[0, 10, 11, 12, 14]",City Council Work Session 12-08-2014,City Council Work Session 12-08-2014,,0,shows/city-council-work-session-12-08-2014,134.0,2014-12-08,2014-12-08,2017-03-20,PpfeQIVNAMU,https://www.youtube.com/watch?v=PpfeQIVNAMU,20.0,City Council,267.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_144.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_144.pdf', u'storage': u'attachment', u'session_id': u'312', u'label': None, u'file_id': u'337', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 12-08-2014', u'type': u'Agenda', u'id': u'267', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_84.pdf', u'storage': u'attachment', u'session_id': u'312', u'label': None, u'file_id': u'338', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 12-08-2014', u'type': u'Minutes', u'id': u'268', u'agenda_provider_id': None}]"
20,17113,"[1, 19]",BOCC Work Session with Rep. Scott Tipton - 12/06/13,BOCC Work Session with Rep. Scott Tipton - 12/06/13,,0,,273.0,2013-12-06,2013-12-06,2017-10-30,1UQL-hAQUg8,https://www.youtube.com/watch?v=1UQL-hAQUg8,146.0,2013,4370.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/granicus_files/479_calendar_1386313200.html,"[{u'livestream': u'0', u'position': u'-5', u'user_id': u'273', u'id': u'146', u'label': u'2013'}]","[{u'user_id': u'273', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/273/granicus_files/479_calendar_1386313200.html', u'storage': u'external', u'session_id': u'17113', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'BOCC Work Session with Rep. Scott Tipton - 12/06/13', u'type': u'Calendar', u'id': u'4370', u'agenda_provider_id': None}]"
21,20419,"[13, 18]","Eugene Police Commission Meeting: November 9, 2017","Eugene Police Commission Meeting: November 9, 2017",,0,,134.0,2017-11-15,2017-11-09,2017-12-19,awQtOSZ322A,https://www.youtube.com/watch?v=awQtOSZ322A&feature=youtu.be,45.0,Police Commission,4875.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/packet_1.pdf?_s4SPM6qwarbI43RM_ltDMSBvecEQifb,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'134', u'id': u'45', u'label': u'Police Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/packet_1.pdf?_s4SPM6qwarbI43RM_ltDMSBvecEQifb', u'storage': u'attachment', u'session_id': u'20419', u'label': None, u'file_id': u'4248', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Eugene Police Commission Meeting: November 9, 2017', u'type': u'Agenda', u'id': u'4875', u'agenda_provider_id': None}]"
22,24028,[6],Basalt Council 01/09/18,Basalt Council 01/09/18,,0,,296.0,2018-01-09,2018-01-09,2018-01-17,ohrt_mmgBSo,https://www.youtube.com/watch?v=ohrt_mmgBSo,197.0,Town Council,5045.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/296/documents/01-09-18_council_meeting.pdf.pdf?vWyzww2CFqHYl.JWaIr_bII6ZCnI6s9n,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'296', u'id': u'197', u'label': u'Town Council'}]","[{u'user_id': u'296', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/296/documents/01-09-18_council_meeting.pdf.pdf?vWyzww2CFqHYl.JWaIr_bII6ZCnI6s9n', u'storage': u'attachment', u'session_id': u'24028', u'label': None, u'file_id': u'4459', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Basalt Council 01/09/18', u'type': u'Agenda', u'id': u'5045', u'agenda_provider_id': None}]"
23,8445,"[3, 5, 7]",Planning Commission Regular Meeting  - 03/26/12,Planning Commission Regular Meeting  - 03/26/12,,0,,199.0,2012-03-26,2012-03-26,2017-08-01,TUShXnL8RSA,https://www.youtube.com/watch?v=TUShXnL8RSA,70.0,Planning,2732.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/830_calendar_1332741600.html,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'70', u'label': u'Planning'}]","[{u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/830_calendar_1332741600.html', u'storage': u'external', u'session_id': u'8445', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Regular Meeting  - 03/26/12', u'type': u'Calendar', u'id': u'2732', u'agenda_provider_id': None}]"
24,9749,"[0, 6, 13, 15, 16]",City Council Study Session - 10/6/2015,City Council Study Session - 10/6/2015,,0,,199.0,2015-10-06,2015-10-06,2017-08-02,SQSt3lV82_4,https://www.youtube.com/watch?v=SQSt3lV82_4,69.0,Council,3183.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-06-2015_study_session_cc.pdf?8v3w2WmQBFLR7jt6QoSsexeHYGECSb.M,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'69', u'label': u'Council'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/10-06-2015_study_session_cc.pdf?8v3w2WmQBFLR7jt6QoSsexeHYGECSb.M', u'storage': u'attachment', u'session_id': u'9749', u'label': None, u'file_id': u'2899', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Study Session - 10/6/2015', u'type': u'Agenda', u'id': u'3183', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1542_calendar_1444111200.pdf', u'storage': u'external', u'session_id': u'9749', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Study Session - 10/6/2015', u'type': u'Calendar', u'id': u'3184', u'agenda_provider_id': None}]"
25,702,"[11, 16, 18]",City Council Work Session 07-20-2011,City Council Work Session 07-20-2011,,0,shows/city-council-work-session-07-20-2011,134.0,2011-07-20,2011-07-20,2017-03-20,VG0JIoTWmIM,https://www.youtube.com/watch?v=VG0JIoTWmIM,20.0,City Council,920.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_146.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_146.pdf', u'storage': u'attachment', u'session_id': u'702', u'label': None, u'file_id': u'991', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-20-2011', u'type': u'Agenda', u'id': u'920', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_203_0.pdf', u'storage': u'attachment', u'session_id': u'702', u'label': None, u'file_id': u'992', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 07-20-2011', u'type': u'Minutes', u'id': u'921', u'agenda_provider_id': None}]"
26,3359,"[0, 2, 4, 8, 18]","Thornton360 - May 13, 2015","Thornton360 - May 13, 2015","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210);"">www.cityofthornton.tv</a></p>
",0,,186.0,2015-05-13,2015-05-13,2017-07-11,HogC0lIk3-0,https://www.youtube.com/watch?v=HogC0lIk3-0,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
27,3320,[2],Shop Thornton First - Back To School 2015,Shop Thornton First - Back To School 2015,"<p>This PSA ws created as part of a campaign asking Thornton residents to shop locally this back to school season.</p>

<p>www.shopthorntonfirst.com</p>
",0,,186.0,2014-07-01,2014-07-01,2017-07-11,BQrKUxEDzto,https://www.youtube.com/watch?feature=player_detailpage&v=BQrKUxEDzto,62.0,PSAs,,,"[{u'livestream': u'0', u'position': u'-5', u'user_id': u'186', u'id': u'62', u'label': u'PSAs'}]",
28,5602,"[1, 2, 12, 13]","Thornton360 - July 12, 2017","Thornton360 - July 12, 2017","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p>www.cityofthornton.tv</p>
",0,,186.0,2017-07-27,2017-07-12,2017-07-27,Oc25nMpOqcE,https://www.youtube.com/watch?v=Oc25nMpOqcE,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",[False]
29,8488,"[5, 13]",Planning Commission Special Study Session - 11/22/10,Planning Commission Special Study Session - 11/22/10,,0,,199.0,2010-11-22,2010-11-22,2017-08-01,s_blr3TvCHk,https://www.youtube.com/watch?v=s_blr3TvCHk,70.0,Planning,2761.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/566_calendar_1290409200.html,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'70', u'label': u'Planning'}]","[{u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/566_calendar_1290409200.html', u'storage': u'external', u'session_id': u'8488', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission Special Study Session - 11/22/10', u'type': u'Calendar', u'id': u'2761', u'agenda_provider_id': None}]"
30,575,"[4, 5, 14, 18]",City Council Work Session 05-29-2012,City Council Work Session 05-29-2012,,0,shows/city-council-work-session-05-29-2012,134.0,2012-05-29,2012-05-29,2017-03-20,zmSVO-3sGBk,https://www.youtube.com/watch?v=zmSVO-3sGBk,20.0,City Council,725.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_106.pdf,"[{u'livestream': u'1', u'position': u'-10', u'user_id': u'134', u'id': u'20', u'label': u'City Council'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_106.pdf', u'storage': u'attachment', u'session_id': u'575', u'label': None, u'file_id': u'796', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 05-29-2012', u'type': u'Agenda', u'id': u'725', u'agenda_provider_id': None}, {u'user_id': u'134', u'type_id': u'4', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/minutes_89_0.pdf', u'storage': u'attachment', u'session_id': u'575', u'label': None, u'file_id': u'797', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'City Council Work Session 05-29-2012', u'type': u'Minutes', u'id': u'726', u'agenda_provider_id': None}]"
31,8877,"[6, 13, 16]",Licensing Authority - 04/08/09,Licensing Authority - 04/08/09,,0,,199.0,2009-04-08,2009-04-08,2017-08-01,D-4SjR4zV9w,https://www.youtube.com/watch?v=D-4SjR4zV9w,71.0,Licensing,2974.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_agenda_04-08-2009.pdf?Bl.Uvx8EjedY3BOXFTZIADGPwjkd2eOG,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'71', u'label': u'Licensing'}]","[{u'user_id': u'199', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_agenda_04-08-2009.pdf?Bl.Uvx8EjedY3BOXFTZIADGPwjkd2eOG', u'storage': u'attachment', u'session_id': u'8877', u'label': None, u'file_id': u'2754', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 04/08/09', u'type': u'Agenda', u'id': u'2974', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/188_calendar_1239170400.html', u'storage': u'external', u'session_id': u'8877', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 04/08/09', u'type': u'Calendar', u'id': u'2975', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'2', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_journal_04-08-2009.pdf?gGLYLjZlR4iZk0Hsba9WJhao_PfTu3xc', u'storage': u'attachment', u'session_id': u'8877', u'label': None, u'file_id': u'2755', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 04/08/09', u'type': u'Journal', u'id': u'2976', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'5', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/lla_packet_04-08-2009.pdf?XULxTbjafWZV5LLLM1KIByUdBKCYvW44', u'storage': u'attachment', u'session_id': u'8877', u'label': None, u'file_id': u'2756', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Licensing Authority - 04/08/09', u'type': u'Packet', u'id': u'2977', u'agenda_provider_id': None}]"
32,3159,[16],"Toxics Board Meeting: November 20, 2014","Toxics Board Meeting: November 20, 2014",,0,,134.0,2017-07-07,2014-11-20,2017-07-20,433vS7VQCHE,https://youtu.be/433vS7VQCHE,46.0,Toxics Board,1782.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/archive.aspxadid3421?pMmExu7sTneAkfCXDHgISK0q906cD_jn,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'134', u'id': u'46', u'label': u'Toxics Board'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/archive.aspxadid3421?pMmExu7sTneAkfCXDHgISK0q906cD_jn', u'storage': u'attachment', u'session_id': u'3159', u'label': None, u'file_id': u'1920', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Toxics Board Meeting: November 20, 2014', u'type': u'Agenda', u'id': u'1782', u'agenda_provider_id': None}]"
33,547,"[3, 8, 17, 18]",Planning Commission 06-08-2015,Planning Commission 06-08-2015,,0,shows/planning-commission-06-08-2015,134.0,2015-06-08,2015-06-08,2017-03-20,SHMoLTmV7G4,https://www.youtube.com/watch?v=SHMoLTmV7G4,22.0,Planning Commission,683.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_92_0.pdf,"[{u'livestream': u'1', u'position': u'-9', u'user_id': u'134', u'id': u'22', u'label': u'Planning Commission'}]","[{u'user_id': u'134', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/134/documents/agenda_packet_92_0.pdf', u'storage': u'attachment', u'session_id': u'547', u'label': None, u'file_id': u'754', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Planning Commission 06-08-2015', u'type': u'Agenda', u'id': u'683', u'agenda_provider_id': None}]"
34,2531,"[0, 12]","Board of Commissioners Morning Meeting: April 14, 2015","Board of Commissioners Morning Meeting: April 14, 2015",,0,,143.0,2017-05-10,2015-04-14,2017-05-10,SCwYgrJrstQ,https://www.youtube.com/watch?v=SCwYgrJrstQ,25.0,Board of County Commissioners,,,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'143', u'id': u'25', u'label': u'Board of County Commissioners'}]",
35,3654,"[1, 2, 11, 17]","Thornton360 - January 25, 2017","Thornton360 - January 25, 2017","<p>Thornton360 is produced by the city of Thornton after each city council meeting, recapping the latest meeting and keeping residents informed about important news, issues and events happening in our community.</p>

<p><a href=""http://www.cityofthornton.tv/"" style=""color: rgb(51, 149, 210);"">www.cityofthornton.tv</a></p>
",0,,186.0,2017-01-25,2017-01-25,2017-07-11,SaUt4AAl6b0,https://www.youtube.com/watch?v=SaUt4AAl6b0,59.0,Thornton360,,,"[{u'livestream': u'0', u'position': u'-9', u'user_id': u'186', u'id': u'59', u'label': u'Thornton360'}]",
36,20109,"[0, 1, 2, 5, 10, 15, 16, 17]",11/7/17 Planning Commission,11/7/17 Planning Commission,,0,,172.0,2017-11-08,2017-11-07,2017-11-08,-4ObkNPZCxg,https://youtu.be/-4ObkNPZCxg,116.0,Planning Commission,4716.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/172/documents/11.07.17.agenda.pdf?spw.xHIQh1X7RtoQkLvF3ijTDzqnXOay,"[{u'livestream': u'0', u'position': u'0', u'user_id': u'172', u'id': u'116', u'label': u'Planning Commission'}]","[{u'user_id': u'172', u'type_id': u'1', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/172/documents/11.07.17.agenda.pdf?spw.xHIQh1X7RtoQkLvF3ijTDzqnXOay', u'storage': u'attachment', u'session_id': u'20109', u'label': None, u'file_id': u'4044', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'11/7/17 Planning Commission', u'type': u'Agenda', u'id': u'4716', u'agenda_provider_id': None}]"
37,9798,"[0, 13, 16, 17]",Historical Preservation Board - 11/16/2015,Historical Preservation Board - 11/16/2015,,0,,199.0,2015-11-16,2015-11-16,2017-08-02,WlRZybKhrPE,https://www.youtube.com/watch?v=WlRZybKhrPE,72.0,HPB,3197.0,https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1575_calendar_1447657200.pdf,"[{u'livestream': u'1', u'position': u'0', u'user_id': u'199', u'id': u'72', u'label': u'HPB'}]","[{u'user_id': u'199', u'type_id': u'3', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/granicus_files/1575_calendar_1447657200.pdf', u'storage': u'external', u'session_id': u'9798', u'label': None, u'file_id': None, u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Historical Preservation Board - 11/16/2015', u'type': u'Calendar', u'id': u'3197', u'agenda_provider_id': None}, {u'user_id': u'199', u'type_id': u'2', u'url': u'https://ompnetwork.s3-us-west-2.amazonaws.com/sites/199/documents/hpb_meetingjournal_111615.pdf?rgCY1IqSbHsWmXTN5094.iNb5VQdHlMj', u'storage': u'attachment', u'session_id': u'9798', u'label': None, u'file_id': u'2906', u'provider': u'generic', u'agenda_provider_agenda_id': None, u'session_title': u'Historical Preservation Board - 11/16/2015', u'type': u'Journal', u'id': u'3198', u'agenda_provider_id': None}]"
